prefecture,election_name,election_date,vote_date,vote_rate,constituency_candidate_number,announce_date,last_vote_rate,reason_point,winner_name,url,winner_name_kana,winner_age_sex,winner_info,winner_job,affiliation,winner_votes
静岡県,"
                  下田市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    61.18%
                            ( ↓ )
",13 /  14,2019年04月14日,"64.47％
","
                                                  18,676人
                                                      
                              前回より -1,074人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																橋本 ともひろハシモト トモヒロ
",https://go2senkyo.com/seijika/159774,ハシモト トモヒロ,52歳  (男),現職,会社員,無所属,"
1,251 票
"
茨城県,"
                  日立市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    46.74%
                            ( ↓ )
",28 /  31,2019年04月14日,"50.1％
                                                    
選挙公報

","
                                                  151,367人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																ちのね 茂彦チノネ シゲヒコ
",https://go2senkyo.com/seijika/26522,チノネ シゲヒコ,82歳  (男),現職,会社役員　2021年5月6日逝去（84歳）,無所属,"
4,088 票
"
北海道,"
                  陸別町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",8 /  8,2019年04月16日,"92.82％
","
                      任期満了
                      
","
																やまもと 厚一ヤマモト コウイチ
",https://go2senkyo.com/seijika/160142,ヤマモト コウイチ,76歳  (男),現職,運送業,無所属,"
- 票
"
宮崎県,"
                  三股町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    41.82%
                            ( ↓ )
",12 /  13,2019年04月16日,"49.69％
","
                                                  20,268人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																田中 みつこタナカ ミツコ
",https://go2senkyo.com/seijika/178435,タナカ ミツコ,58歳  (女),新人,,公明党,"
1,151 票
"
青森県,"
                  横浜町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",10 /  10,2019年04月16日,"79.91％
","
                      任期満了
                      
","
																沖津 正博オキツ マサヒロ
",https://go2senkyo.com/seijika/17923,オキツ マサヒロ,57歳  (男),現職,農業,日本共産党,"
- 票
"
静岡県,"
                  湖西市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    59.7%
                            ( ↓ )
",18 /  20,2019年04月14日,"61.74％
                                                    
選挙公報

","
                                                  47,293人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																楠 浩幸クスノキ ヒロユキ
",https://go2senkyo.com/seijika/153844,クスノキ ヒロユキ,56歳  (男),,デンソー労働組合職員,無所属,"
2,583 票
"
茨城県,"
                  土浦市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    43.43%
                            ( ↓ )
",24 /  31,2019年04月14日,"48.43％
","
                                                  116,168人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																矢口 勝雄ヤグチ カツオ
",https://go2senkyo.com/seijika/175263,ヤグチ カツオ,55歳  (男),新人,有限会社マミーやぐち取締役,無所属,"
2,791.541 票
"
宮崎県,"
                  高原町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    69.22%
                            ( ↓ )
",10 /  13,2019年04月16日,"73.58％
","
                      任期満了
                      
","
																温水 よしあきヌクミズ ヨシアキ
",https://go2senkyo.com/seijika/177787,ヌクミズ ヨシアキ,68歳  (男),新人,農業,無所属,"
777 票
"
青森県,"
                  六ヶ所村議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",18 /  18,2019年04月16日,"83.56％
","
                      任期満了
                      
","
																小泉 靖美コイズミ ヤスミ
",https://go2senkyo.com/seijika/17935,コイズミ ヤスミ,-歳  (男),現職,,無所属,"
- 票
"
神奈川県,"
                  葉山町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    48.33%
                            ( ↓ )
",14 /  20,2019年04月16日,"52.7％
","
                                                  27,274人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																鈴木 みちこスズキ ミチコ
",https://go2senkyo.com/seijika/25064,スズキ ミチコ,70歳  (女),現職,葉山町議会議員,公明党,"
1,171 票
"
茨城県,"
                  古河市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    44.47%
                            ( ↓ )
",24 /  27,2019年04月14日,"51.48％
                                                    
選挙公報

","
                                                  117,712人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																あくつ 佳子アクツ ヨシコ
",https://go2senkyo.com/seijika/164013,アクツ ヨシコ,54歳  (女),現職,古河市議会議員,無所属,"
2,903 票
"
北海道,"
                  浦幌町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    82.54%
                            
",11 /  14,2019年04月16日,"-％
","
                      任期満了
                      
","
																あべ 優アベ マサル
",https://go2senkyo.com/seijika/17615,アベ マサル,70歳  (男),現職,農業,無所属,"
408 票
"
宮崎県,"
                  綾町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    66.91%
                            ( ↓ )
",10 /  11,2019年04月16日,"76.79％
","
                                                  6,050人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																青木 みのるアオキ ミノル
",https://go2senkyo.com/seijika/178438,アオキ ミノル,64歳  (男),新人,工芸家,無所属,"
514 票
"
青森県,"
                  おいらせ町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    61.12%
                            ( ↓ )
",16 /  18,2019年04月16日,"65.85％
","
                                                  20,414人
                                                      
                              前回より +595人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																松林 義光マツバヤシ ヨシミツ
",https://go2senkyo.com/seijika/17953,マツバヤシ ヨシミツ,74歳  (男),現職,こども園園長,無所属,"
1,542 票
"
兵庫県,"
                  西宮市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    35.94%
                            ( ↓ )
",41 /  56,2019年04月14日,"36.27％
                                                    
選挙公報

","
                      任期満了
                      
","
																多田 ひろしタダ ヒロシ
",https://go2senkyo.com/seijika/168494,タダ ヒロシ,35歳  (男),,株式会社Ｔａｔｓｕｈｉｒｏ代表取締役,日本維新の会,"
6,702.882 票
"
茨城県,"
                  石岡市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    53.87%
                            ( ↓ )
",22 /  25,2019年04月14日,"57.54％
                                                    
選挙公報

","
                                                  63,116人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																いいむら 一夫イイムラ カズオ
",https://go2senkyo.com/seijika/175275,イイムラ カズオ,62歳  (男),,農業,無所属,"
1,790 票
"
宮崎県,"
                  新富町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    58.38%
                            ( ↓ )
",12 /  17,2019年04月16日,"60.74％
","
                                                  14,155人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																石崎 しゅんじイシザキ シュンジ
",https://go2senkyo.com/seijika/178445,イシザキ シュンジ,-歳  (男),新人,,無所属,"
916 票
"
青森県,"
                  大間町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    75.98%
                            ( ↓ )
",10 /  11,2019年04月16日,"79.25％
","
                      任期満了
                      
","
																佐々木 のぶひこササキ ノブヒコ
",https://go2senkyo.com/seijika/160256,ササキ ノブヒコ,41歳  (男),,会社役員,無所属,"
448.783 票
"
兵庫県,"
                  芦屋市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    48.7%
                            ( ↓ )
",21 /  29,2019年04月14日,"53.38％
                                                    
選挙公報

","
                                                  78,253人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																大原 ゆうきオオハラ ユウキ
",https://go2senkyo.com/seijika/158554,オオハラ ユウキ,35歳  (男),現職,,日本維新の会,"
3,068 票
"
茨城県,"
                  結城市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",18 /  18,2019年04月14日,"56.08％
","
                      任期満了
                      
","
																立川 ひろとしタチカワ ヒロトシ
",https://go2senkyo.com/seijika/26663,タチカワ ヒロトシ,-歳  (男),,,無所属,"
- 票
"
宮崎県,"
                  西米良村議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    93.02%
                            
",8 /  9,2019年04月16日,"-％
","
                                                  960人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																黒木 竜二クロキ リュウジ
",https://go2senkyo.com/seijika/177792,クロキ リュウジ,49歳  (男),新人,会社員,無所属,"
136 票
"
青森県,"
                  東通村議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    79.58%
                            ( ↓ )
",14 /  15,2019年04月16日,"83.12％
","
                      任期満了
                      
","
																川端 一松カワバタ イチマツ
",https://go2senkyo.com/seijika/164468,カワバタ イチマツ,70歳  (男),現職,会社員,無所属,"
443 票
"
兵庫県,"
                  伊丹市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    40.39%
                            ( ↓ )
",28 /  37,2019年04月14日,"42.83％
                                                    
選挙公報

","
                                                  164,230人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																高橋 あこタカハシ アコ
",https://go2senkyo.com/seijika/174846,タカハシ アコ,40歳  (女),新人,無職,立憲民主党,"
3,286 票
"
茨城県,"
                  龍ケ崎市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    50.03%
                            ( ↓ )
",22 /  29,2019年04月14日,"52.68％
                                                    
選挙公報

","
                                                  63,593人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																油原 のぶよしユハラ ノブヨシ
",https://go2senkyo.com/seijika/7719,ユハラ ノブヨシ,68歳  (男),,行政書士,無所属,"
2,307 票
"
北海道,"
                  厚岸町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    73.07%
                            ( ↓ )
",13 /  14,2019年04月16日,"76.4％
","
                                                  7,854人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																南谷 たけしミナミヤ タケシ
",https://go2senkyo.com/seijika/17630,ミナミヤ タケシ,70歳  (男),現職,無職,無所属,"
806 票
"
宮崎県,"
                  木城町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    70.26%
                            ( ↓ )
",10 /  14,2019年04月16日,"79.63％
","
                                                  4,230人
                                                      
                              前回より -100人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																かい 政治カイ マサハル
",https://go2senkyo.com/seijika/19967,カイ マサハル,63歳  (男),元職,造園業代表,無所属,"
430 票
"
徳島県,"
                  徳島市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    41.86%
                            ( ↑ )
",30 /  40,2019年04月14日,"39.92％
                                                    
選挙公報

","
                                                  210,604人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																春田 ひろしハルタ ヒロシ
",https://go2senkyo.com/seijika/174856,ハルタ ヒロシ,59歳  (男),,農業,無所属,"
3,661 票
"
茨城県,"
                  常総市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    60.4%
                            
",22 /  28,2019年04月14日,"-％
                                                    
選挙公報

","
                                                  49,406人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																えんどう ふみえエンドウ フミエ
",https://go2senkyo.com/seijika/10918,エンドウ フミエ,55歳  (女),元職,薬剤師,無所属,"
2,004 票
"
北海道,"
                  浜中町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",12 /  10,2019年04月16日,"86.04％
","
                      任期満了
                      /定数12名のところ、10名の立候補者
","
																三上 あさおミカミ アサオ
",https://go2senkyo.com/seijika/160080,ミカミ アサオ,64歳  (男),現職,漁業,無所属,"
- 票
"
宮崎県,"
                  川南町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    62.71%
                            ( ↑ )
",13 /  14,2019年04月16日,"61％
","
                                                  12,921人
                                                      
                              前回より -259人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																河野 こういちカワノ コウイチ
",https://go2senkyo.com/seijika/161178,カワノ コウイチ,72歳  (男),現職,農業,無所属,"
787.239 票
"
茨城県,"
                  牛久市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    42.18%
                            ( ↓ )
",22 /  25,2019年04月14日,"48.1％
                                                    
選挙公報

","
                                                  69,177人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																もろはし 太一郎モロハシ タイチロウ
",https://go2senkyo.com/seijika/152533,モロハシ タイチロウ,52歳  (男),元職,会社役員,無所属,"
2,012 票
"
宮崎県,"
                  都農町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",10 /  10,2019年04月16日,"66.98％
","
                      任期満了
                      
","
																みわ やすおミワ ヤスオ
",https://go2senkyo.com/seijika/177797,ミワ ヤスオ,64歳  (男),新人,,無所属,"
- 票
"
茨城県,"
                  鹿嶋市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    50.56%
                            ( ↓ )
",20 /  22,2019年04月14日,"56.51％
","
                                                  55,859人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																さとう 信成サトウ ノブナリ
",https://go2senkyo.com/seijika/158649,サトウ ノブナリ,45歳  (男),元職,行政書士,無所属,"
2,488 票
"
北海道,"
                  標茶町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    77.17%
                            ( ↓ )
",13 /  15,2019年04月16日,"77.95％
","
                                                  6,242人
                                                      
                              前回より -262人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																るいせ 光信ルイセ ミツノブ
",https://go2senkyo.com/seijika/178025,ルイセ ミツノブ,57歳  (男),新人,会社員,無所属,"
644 票
"
宮崎県,"
                  諸塚村議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    90.92%
                            
",8 /  9,2019年04月16日,"-％
","
                                                  1,431人
                                                      
                              前回より -1,116人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																中田 政雄ナカタ マサオ
",https://go2senkyo.com/seijika/8642,ナカタ マサオ,66歳  (男),現職,会社員,無所属,"
172 票
"
茨城県,"
                  筑西市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    54.49%
                            ( ↓ )
",24 /  25,2019年04月14日,"60.83％
                                                    
選挙公報

","
                                                  86,693人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																森 まさおモリ マサオ
",https://go2senkyo.com/seijika/158470,モリ マサオ,64歳  (男),現職,神社宮司　2021年2月24日付辞職　筑西市長選出馬のため,無所属,"
3,773 票
"
北海道,"
                  鶴居村議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    81.73%
                            ( ↓ )
",9 /  12,2019年04月16日,"83.53％
","
                                                  2,053人
                                                      
                              前回より +37人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																松井 しゅんじマツイ シュンジ
",https://go2senkyo.com/seijika/177518,マツイ シュンジ,56歳  (男),新人,酪農業,無所属,"
242.580 票
"
宮崎県,"
                  椎葉村議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    89.45%
                            ( ↓ )
",10 /  11,2019年04月16日,"91.4％
","
                                                  2,380人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																おまえ ひでひさオマエ ヒデヒサ
",https://go2senkyo.com/seijika/178451,オマエ ヒデヒサ,63歳  (男),新人,建設業,無所属,"
289 票
"
栃木県,"
                  宇都宮市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    30.36%
                            ( ↓ )
",45 /  57,2019年04月14日,"40.73％
                                                    
選挙公報

","
                                                  421,655人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																高橋 ひできタカハシ ヒデキ
",https://go2senkyo.com/seijika/177219,タカハシ ヒデキ,50歳  (男),,会社員,無所属,"
6,245.331 票
"
北海道,"
                  白糠町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    無投票
                            
",13 /  13,2019年04月16日,"-％
","
                      任期満了
                      
","
																石田 まさよしイシダ マサヨシ
",https://go2senkyo.com/seijika/3949,イシダ マサヨシ,76歳  (男),現職,自営業,無所属,"
- 票
"
鹿児島県,"
                  三島村議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    90.23%
                            
",7 /  8,2019年04月16日,"-％
","
                                                  256人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																長浜 よしとナガハマ ヨシト
",https://go2senkyo.com/seijika/152948,ナガハマ ヨシト,68歳  (男),現職,漁業,無所属,"
46 票
"
栃木県,"
                  足利市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    46.34%
                            ( ↓ )
",24 /  26,2019年04月14日,"51.93％
                                                    
選挙公報

","
                                                  122,630人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																杉田 ひかるスギタ ヒカル
",https://go2senkyo.com/seijika/152129,スギタ ヒカル,38歳  (男),現職,市議会議員,自由民主党,"
4,751 票
"
鹿児島県,"
                  大崎町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    61.35%
                            ( ↓ )
",12 /  13,2019年04月16日,"66.51％
","
                                                  10,912人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																上原 正一ウエハラ ショウイチ
",https://go2senkyo.com/seijika/39869,ウエハラ ショウイチ,67歳  (男),現職,農業,無所属,"
772 票
"
青森県,"
                  風間浦村議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    83.64%
                            ( ↓ )
",8 /  9,2019年04月16日,"84.91％
","
                      任期満了
                      
","
																能登 勝彦ノト カツヒコ
",https://go2senkyo.com/seijika/17995,ノト カツヒコ,-歳  (男),,,立憲民主党,"
197 票
"
栃木県,"
                  小山市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    41.68%
                            ( ↓ )
",30 /  33,2019年04月14日,"46.81％
","
                                                  132,849人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																大木 ひでのりオオキ ヒデノリ
",https://go2senkyo.com/seijika/155876,オオキ ヒデノリ,38歳  (男),現職,会社員,無所属,"
3,448 票
"
北海道,"
                  別海町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    72.29%
                            ( ↓ )
",16 /  17,2019年04月16日,"80.63％
","
                                                  11,950人
                                                      
                              前回より -330人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																みやこし 正人ミヤコシ マサト
",https://go2senkyo.com/seijika/178028,ミヤコシ マサト,61歳  (男),,無職,無所属,"
840 票
"
鹿児島県,"
                  東串良町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    70.61%
                            
",10 /  12,2019年04月16日,"-％
","
                                                  5,376人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																せとやま じょういちセトヤマ ジョウイチ
",https://go2senkyo.com/seijika/160417,セトヤマ ジョウイチ,56歳  (男),現職,農業,無所属,"
516 票
"
青森県,"
                  佐井村議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    81.62%
                            ( ↑ )
",8 /  10,2019年04月16日,"0％
","
                      任期満了
                      
","
																太田 直樹オオタ ナオキ
",https://go2senkyo.com/seijika/177364,オオタ ナオキ,43歳  (男),新人,（有）太田林業社員/2022年1月26日付辞職,無所属,"
336 票
"
栃木県,"
                  真岡市議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    53.07%
                            ( ↓ )
",21 /  23,2019年04月14日,"58.73％
","
                                                  63,832人
                                                                          
男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																中村 かずひこナカムラ カズヒコ
",https://go2senkyo.com/seijika/1632,ナカムラ カズヒコ,46歳  (男),現職,市議会議員,無所属,"
2,473 票
"
鹿児島県,"
                  中種子町議会議員選挙
                                    

                                    （2019年04月21日投票）
                                    
","
                                    （2019年04月21日投票）
",2019年04月21日,"
                                                    80.28%
                            ( ↓ )
",12 /  16,2019年04月16日,"86.78％
","
                                                  6,627人
                                                      
                              前回より -296人
                            

男性
                                                      0人
                                                    女性
                                                      0人
                                                    

","
																橋口 わたるハシグチ ワタル
",https://go2senkyo.com/seijika/177804,ハシグチ ワタル,61歳  (男),新人,,無所属,"
501 票
"
